Time Found	Reward	Height	Difficulty	Block Hash	Effort	Status
01.07.2021, 13:37:24	9.0392	110279	3085954	5505507c9a32fd7815aa3d8b0e730a3abcc809b29bc7a8bc31ccb1484638a4d4	9%	
01.07.2021, 13:30:58	9.0440	110272	3139667	34436451056a9756bedf443ba0cf57fa71df961aa470cc32178ed7bb1e69d409	10%	
01.07.2021, 13:26:55	9.0392	110271	3860223	17e41b4fa222ce2bd4c14ea242f4f5adec8ca0b2452a9c6adf4b69293b0e645c	150%	
01.07.2021, 12:13:24	9.0394	110229	2139763	a0f02ac44e1b7f0b689e2bc58f4dbe9b2a1512aded05011c23e37ddbf18fa892	82%	
01.07.2021, 11:52:41	9.0456	110219	2093120	b31b3869722d2e3e6e9200f5e9902ac7cebf6dc0a042d2a479847dbc1b3cb092	51%	
01.07.2021, 11:38:43	9.0416	110210	2164421	1ee870096d56786cf6bfaa15c7fcd46b95faf06b5bfac1d6b722c800d77e4564	220%	
01.07.2021, 10:42:21	9.0395	110193	2488607	b29420ae587a86ac08c87a46e87b820d6c6a47407627582cfca5a1782d904cb9	9%	
01.07.2021, 10:39:24	9.0395	110191	2416362	9c6c4a373b3da6ddfedcfdd5ab1e30e80e938fcc0deddb905ad6c8efb045ed4a	3%	
01.07.2021, 10:38:17	9.0396	110189	2370899	a5a6d937f93709f2951fb1869a778049df13ff3e802057b7866a7725cbf01471	16%	
01.07.2021, 10:35:17	9.0396	110186	2418348	4ffbe99847a7c60a8fba0bcfb1fe44a93441dc4fefab99826db2d1c9d1026925	175%	
01.07.2021, 10:11:41	9.0456	110181	2745595	d1b1fca885d8f38032dfb74d813500a5c6b37b283c7d550cd17a7f2f1a35fff6	31%	
01.07.2021, 10:06:10	9.0456	110179	2943991	3c0a1e249dab7a6f14c21786005ef3a082d0911e97729e639fa2ee41e08988d9	147%	
01.07.2021, 9:40:37	9.0736	110173	3342298	9e432aba2a08b5e9f05d4015bb1d5bc75fd7d2eae3101f4e153980a90fae9bc2	37%	
01.07.2021, 9:34:31	9.0436	110170	3173790	b86666e1e0b8d284d8795427cb961ffec01c5ab5c4765feee67b48bccbed1ede	30%	
01.07.2021, 9:27:56	9.0397	110164	3729750	d51ef97bdff1362e8d34209666c4e16b8a28fb3d777b037677fd75d11ac5081c	179%	
01.07.2021, 8:49:27	9.0512	110136	2436312	c5f292f4b3847ccc9be8ca121b022e817eed314fbe713f68f3be1918a56434d5	71%	
01.07.2021, 8:39:26	9.0398	110131	2486646	43b820c76bdc571e670f5c3b5ea983c32d82bc4cbeca2630135f9d9c6d3094e1	406%	
01.07.2021, 7:41:26	9.0451	110098	2282462	582038f4c302b0d20419ba963efffa3e2eb627c8a6ba5ffbb590ff2e207d07e5	51%	
01.07.2021, 7:34:29	9.0496	110095	2323857	bc6a334e90382ec71783205e054f008b3540bf6af73bd034b2a48e4c3786eeae	100%	
01.07.2021, 7:23:12	9.0805	110089	2437574	e09f24798087ebccfdb7b78ebfc9725fdf263546bad0f3d18fa34b3af1989304	226%	
01.07.2021, 6:54:57	9.0400	110077	2319649	dca5084dd090738d35d235e8c221169b7e0fb3ec2ece648bb7e7661b205ace8e	216%	
01.07.2021, 6:28:54	9.0401	110067	2671647	d6bbcb605faf97dec006f53deb45cdeee3ae1f4e6e7284188674ac7c7acac1ec	366%	
01.07.2021, 5:32:19	9.0479	110045	3096041	9075a36799ddd79c643ea047a9c61e15ec87b7e19af68b8b33bd8efff4634fb0	98%	
01.07.2021, 5:15:42	9.0402	110042	3324816	2678ad9100dfa383d5642d4f40560babe8abfc157a1dc0de2385093f64390b8a	141%	
01.07.2021, 4:47:03	9.0402	110028	3234614	4cf724fe9cefc2aec90a7238bb2b6ef6369401d48e48c0ef7811fb3ec1b8c809	18%	
01.07.2021, 4:43:18	9.0403	110022	2763230	335004953381beee6010683bf75b6b0a577fbfcb1118548722dc9e9c3cf07dbc	24%	
01.07.2021, 4:39:16	9.0403	110015	2466024	673ea8ba4dccb70b5664d1d12bcca300397a2fcaebf54b5b16fa1410166f7b0f	80%	
01.07.2021, 4:28:05	9.0403	110007	2504366	4d23eaf42f68f746c659b2028b495530835b41f7fedc8757da6dd3a2e5884339	48%	
01.07.2021, 4:22:00	9.0404	110003	2480527	fee7cf7c60dd3c2e6089515bf622bf205c67cf197b69cd3a8d540aa7158eca00	18%	
01.07.2021, 4:20:07	9.0682	110000	2516473	1ab21c29d7ff22cde18b5ef3702cc50e3e96ab8a331be818646c6d417ae128ba	124%	
01.07.2021, 4:02:39	9.0404	109994	2709271	c0f6c3d5dfc53109093f9aa1524949a82eab6cacdc113eda817fd03d37ebe2c1	67%	
01.07.2021, 3:43:56	9.0426	109989	2681651	c29ad7086047e090d46caad5f05962b2598dcb25469f982099cc305ed172c16d	39%	
01.07.2021, 1:52:35	9.0464	109897	649723	17cefd76e18e93ab8acf61356fe92f6e5062e4e976370fb8468306a8917f877f	53%	
01.07.2021, 1:52:16	9.0408	109896	642389	95c901bfe39ebc42a1678fd4a47fa16cf7eac38b7ef15acea60f07fcc59f1146	60%	
01.07.2021, 1:49:18	9.0521	109895	644878	c1e5e646c339f82136dc878b24c9237e13b5e51c0341b78c7aa4463873724e4c	38%	
01.07.2021, 1:49:14	9.0408	109894	638513	b9d38822349c3de3b535b037c2ca56a3541cebca34b6e7a874fa3c8888db2efa	78%	
01.07.2021, 1:46:45	9.0408	109893	633383	1cd2349bfcf2e48255f36c227c019c766c59e31bc2b447b7b828a04d16619f90	29%	
01.07.2021, 1:46:29	9.0470	109892	642863	513174c10bc8c30f401e04c9429f8d03b5141095fe5e1b63c6ac1f0b24ed182a	4%	
01.07.2021, 1:45:59	9.0408	109891	637485	56c9175d38519c417fe45a1156a1c9a1c3fc5ff23590ecd5165c546ead96a9ae	198%	
01.07.2021, 1:41:41	9.0465	109890	643699	e0369c389040c54910417edbd42db7939510933a63f103881080a62c1965afeb	29%	
01.07.2021, 1:41:20	9.0408	109889	640869	091474bc94088a569421fd88dc33058b042200bed9366b0b5d0451a9c516f8da	170%	
01.07.2021, 1:37:57	9.0460	109888	640453	7825ecc1765f10b5d9e2b6dd2eb58a2ddb30184e0edcded43a1fe75c862b9b74	19%	
01.07.2021, 1:37:27	9.0409	109887	679971	c672f7596edf311f72b23856d22f0e66735ca756a6e2df7399a2daf0e19a525f	24%	
01.07.2021, 1:36:03	9.0456	109886	678135	b2d35a9962aec49d4228a2338892066f64f00319eeb41ab5e7ec8f758d2513e9	182%	
01.07.2021, 1:21:57	9.0409	109885	674964	07043561c3a1f0c9507758bce645337f5ee9bc5056c300771f5eb7df2621d9cb	34%	
01.07.2021, 1:20:35	9.0493	109884	688030	004816f54e7cac2a5490c1409b0d957927aad47dba4d26629f24476bf9fbd176	34%	
01.07.2021, 1:19:35	9.0409	109883	685970	53d02cd1a9962716f9564bd828b2c5329549f3a96ce02e2b3c3811231b99cff7	90%	
01.07.2021, 1:14:31	9.0448	109882	682008	28e5f5b378ae756a899c709000a90c1fe2ebd5ee925bf855415082b1f9721d0d	27%	
01.07.2021, 1:13:15	9.0447	109881	687404	62f833749d1865af98b63bec7c9fa7f21d8db23cce57015a7848b5331ea78f0d	72%	
01.07.2021, 1:12:27	9.0466	109880	687688	3730cdea49ba4d4b042cae8f418c97b861393ea45bb118e04b5675ff3114d208	39%	
01.07.2021, 1:09:18	9.0409	109879	681649	85d8033adf286a94b7eca3f62709346d304fdf50b002f3e6753d103ff2e44318	57%	
01.07.2021, 1:07:27	9.0474	109878	679730	fd1a50d8524634a4f6a7e0bcf3a1b3a429ec9b3ac98ac3e668bf2b42f3c8f639	47%	
01.07.2021, 1:07:15	9.0409	109877	677839	6652287710a878f99ebec30ef38c5aaf952868fdb1c316dde87bba65973a438b	70%	
01.07.2021, 1:06:03	9.0448	109876	679844	34124167d92077aac74550e9b2f16ab237dc7fcdce211addd2179f10fb211def	21%	
01.07.2021, 1:04:54	9.0457	109875	682650	2f7b00bcef38111a52e54d12cbc9c2c313ca7ee7c862323d002b5e7d81e232cc	122%	
01.07.2021, 1:02:41	9.0409	109874	678611	55116a26e981bcf5e9c789186f039e3d679a2645149615e3a1567e6b5ac04b2c	105%	
01.07.2021, 1:00:16	9.0461	109873	682343	edbfae58f4793a4e92448089503f7cbc5f8497075355bc4659355be78a34d29d	22%	
01.07.2021, 0:59:51	9.0439	109872	686564	740b05216762dc1dc3a0bac757a89fee1d310eb88d2b8306d3ea60215522f4af	55%	
01.07.2021, 0:57:16	9.0448	109871	689634	a3bde7f4a9774071ad030583ba761dcada70aa6d9247bcb2203db8aded4534c6	103%	
01.07.2021, 0:54:35	9.0430	109870	707950	f748b9810353565857275f84f1a8129f7a4c541c678959fe5e3ba988b35566c5	39%	
01.07.2021, 0:52:19	9.0488	109869	707623	378d8dd857804501874eeb26cc5fe0a9b1c0bef26e537cc60a8a22a69f0361d0	263%	
01.07.2021, 0:45:50	9.0409	109868	704084	a3cdba1bb2ca38d050f6103908ddc46e8a396c04132f9b56624df66e5861c8a6	186%	
01.07.2021, 0:44:32	9.0436	109867	712589	6f55117862592f61abeb679759b10ad6e7e1b6f7df85c1cd891d2fb24e66d3a7	34%	
01.07.2021, 0:44:09	9.0453	109866	719619	7158d372a50e6cdaa3f909aa0eea9493c6b0a0ca54001d72374d1138dbf06ca4	147%	
01.07.2021, 0:40:25	9.0436	109865	718803	b8b84e89bc1a12990c229d964ec025c5251598dd73a6d4ff121b176b94c72128	182%	
01.07.2021, 0:37:04	9.0521	109864	739980	77c1d932ab1769495ff109be67d9b5d99bdde077d72fd59fa017ceb67d658065	51%	
01.07.2021, 0:35:56	9.0410	109863	735659	fe43fac3dafe2104961403b850b0e24e88653acccea9cefac06b50dafa43b98a	127%	
01.07.2021, 0:28:43	9.0410	109862	755404	9a43e37b81098cd8bc2fa7641607632add47f1bf4f7bdde841a9c192075ad1ca	47%	
01.07.2021, 0:28:32	9.0410	109861	751967	09638351887becc060867ee591dbcdd13fc03eb0b87613fbd09b69674e5dc871	116%	
01.07.2021, 0:21:49	9.0410	109860	763557	6916e8b2120ee10995ee2346117a7ff9cb703d4f26dece14b7dae0eab9b60d66	20%	
01.07.2021, 0:21:24	9.0445	109859	770369	173bc734956956f44cb2423c9465ccdc970aca3d401786b5e649512095de8895	121%	
01.07.2021, 0:16:54	9.0410	109858	767923	2ed0af4722a3f1b46e03908965af1109b7c67a9bdc02ce18219103655eb9523f	45%	
01.07.2021, 0:13:43	9.0574	109857	809080	e94b060f27a0e70075bb96bcbeddcc1373c55a3545f78169f5bc097a1740012a	13%	
01.07.2021, 0:12:58	9.0410	109856	814022	db0b021f8675dc65210c78595d68a9cc8dd42c8a4dcb169582002f6094d2bc98	296%	
01.07.2021, 0:00:16	9.0410	109855	844279	87b81133517c2d7b37c441eb44c9c9ff5398492f1ab6fdabf011472aac31ee1a	46%	
30.06.2021, 23:57:38	9.0410	109854	862806	0517304b440ef21c5c20e2dbf350d1311eaf38dc63ce6e2cb71c7f68a22d819c	202%	
30.06.2021, 23:49:00	9.0410	109853	861528	554c6b7ff4071380f6d87584e7aa281205d948e3f5a763d52719a2558755388a	45%	
30.06.2021, 23:43:17	9.0459	109852	910090	e59a51c028599282294dadcf39f0fd1c7c0c2a74f166e2881ec7865b71167a79	49%	
30.06.2021, 23:42:08	9.0410	109851	930542	608d582ac335b7e372142243b7c276d59b3022f2340556d19711931460aa39d6	218%	
30.06.2021, 23:12:08	9.0410	109850	972895	1e99153bb5321d517d5f26a660a925c21f84e6d2bfe31440800b86f395c3e6d9	133%	
30.06.2021, 23:06:27	9.0410	109849	1003734	f800349f5c2b529cbef32152e833b7663048c8be9205db8b7481d8eaa034e31c	159%	
30.06.2021, 22:56:47	9.0410	109848	1066124	8aaf216022865430215cf119e3d394eb57f6a0017286fde64084514fe981e038	88%	
30.06.2021, 22:49:39	9.0410	109847	1135546	545f668657045ad8c68779e466ea14e85ac788c78e374336c21b8de7f8870a4e	224%	
30.06.2021, 22:31:07	9.0410	109846	1187400	fdbc438aec748b76983326c541b96c95610b594724cfeebd37bfe22300e14bf4	208%	
30.06.2021, 21:55:36	9.0410	109845	1271377	1111c1cad2278252098d9808f4a2f512ff2a5074a6d77cfc3181838f6a39c4f3	99%	
30.06.2021, 21:46:52	9.0410	109844	1366605	df2c10dce8510ad2ebd1fe5ade2b85daf507e9b803f220f54bd4f20e228987ee	101%	
30.06.2021, 21:32:22	9.0410	109843	1475425	b1dbdceb3484139d85e9152dc807726eb853dbf83d1c5aee52e39f34a1e114fd	191%	
30.06.2021, 21:06:25	9.0410	109842	1485201	1257b0d11889815d40c8b76760041acea41cde61b2458003d14e5edebc9e45a5	491%	
30.06.2021, 19:47:58	9.0410	109841	1611136	3ae77b0df39a4606f6a123859ea5a9d0759bc5ce9646d0f5d83499383e6ebeb8	28%	
30.06.2021, 19:45:10	9.1194	109840	1757953	14e8bc59d3da2defc8963cf6e83dba7fce9f8aac95864580aa91a8f53f63afd6	1173%	
30.06.2021, 9:33:30	9.0411	109832	1624948	c0e67bba0a39b4a9b1e01ee7c6889a97c1b5d655ebd11606f5e7cfbeef780b8f	150%	
30.06.2021, 9:05:24	9.0411	109821	1683757	72a5bb99b37c0bdc52caca141184f055dcebe51cfd961a55f98a608874647b65	47%	
30.06.2021, 8:58:40	9.0412	109816	1676190	e351713e26bb21be5602860960027e952eaaff002b21d25bd931afb2cfec02c8	59%	
30.06.2021, 8:47:22	9.0412	109811	1714173	8650c7c448ec35d49d6c01211f9c0fbdf2ec6dfb415f42fdfb91e061ad946182	278%	
30.06.2021, 7:56:22	9.0412	109798	1939664	e3f5dcf90eb3f0418a08aa4b833ce3c8b97e5877dc8a7e35a1cd097a22b5c192	411%	
30.06.2021, 6:15:24	9.0414	109763	2864574	86671953ac60284110ef56e2d6342bda013ad236a22ea7af4a36cffb09793401	285%	
30.06.2021, 4:36:51	9.0415	109744	3847640	032b9d6eeeb7948dc345c8bf8e6fd1610e6359e0456fb73ef75cefcbb16fbd28	193%	
29.06.2021, 23:07:46	9.0419	109641	5531617	9c5de0103b9286fd41ddd66f1ec7dfe9c8e74a6d69d8c67e07f7715fc6b41174	66%	
